Level,RequiredStrength
9154,2243500000000
9155,2243750000000
9156,2244000000000
9157,2244250000000
9158,2244500000000
9159,2244750000000
9160,2245000000000
9161,2245250000000
9162,2245500000000
9163,2245750000000
9164,2246000000000
9165,2246250000000
9166,2246500000000
9167,2246750000000
9168,2247000000000
9169,2247250000000
9170,2247500000000
9171,2247750000000
9172,2248000000000
9173,2248250000000
9174,2248500000000
9175,2248750000000
9176,2249000000000
9177,2249250000000
9178,2249500000000
9179,2249750000000
9180,2250000000000
9181,2250250000000
9182,2250500000000
9183,2250750000000
9184,2251000000000
9185,2251250000000
9186,2251500000000
9187,2251750000000
9188,2252000000000
9189,2252250000000
9190,2252500000000
9191,2252750000000
9192,2253000000000
9193,2253250000000
9194,2253500000000
9195,2253750000000
9196,2254000000000
9197,2254250000000
9198,2254500000000
9199,2254750000000
9200,2255000000000
9201,2255250000000
9202,2255500000000
9203,2255750000000
9204,2256000000000
9205,2256250000000
9206,2256500000000
9207,2256750000000
9208,2257000000000
9209,2257250000000
9210,2257500000000
9211,2257750000000
9212,2258000000000
9213,2258250000000
9214,2258500000000
9215,2258750000000
9216,2259000000000
9217,2259250000000
9218,2259500000000
9219,2259750000000
9220,2260000000000
9221,2260250000000
9222,2260500000000
9223,2260750000000
9224,2261000000000
9225,2261250000000
9226,2261500000000
9227,2261750000000
9228,2262000000000
9229,2262250000000
9230,2262500000000
9231,2262750000000
9232,2263000000000
9233,2263250000000
9234,2263500000000
9235,2263750000000
9236,2264000000000
9237,2264250000000
9238,2264500000000
9239,2264750000000
9240,2265000000000
9241,2265250000000
9242,2265500000000
9243,2265750000000
9244,2266000000000
9245,2266250000000
9246,2266500000000
9247,2266750000000
9248,2267000000000
9249,2267250000000
9250,2267500000000
9251,2267750000000
9252,2268000000000
9253,2268250000000
9254,2268500000000
9255,2268750000000
9256,2269000000000
9257,2269250000000
9258,2269500000000
9259,2269750000000
9260,2270000000000
9261,2270250000000
9262,2270500000000
9263,2270750000000
9264,2271000000000
9265,2271250000000
9266,2271500000000
9267,2271750000000
9268,2272000000000
9269,2272250000000
9270,2272500000000
9271,2272750000000
9272,2273000000000
9273,2273250000000
9274,2273500000000
9275,2273750000000
9276,2274000000000
9277,2274250000000
9278,2274500000000
9279,2274750000000
9280,2275000000000
9281,2275250000000
9282,2275500000000
9283,2275750000000
9284,2276000000000
9285,2276250000000
9286,2276500000000
9287,2276750000000
9288,2277000000000
9289,2277250000000
9290,2277500000000
9291,2277750000000
9292,2278000000000
9293,2278250000000
9294,2278500000000
9295,2278750000000
9296,2279000000000
9297,2279250000000
9298,2279500000000
9299,2279750000000
9300,2280000000000
9301,2280250000000
9302,2280500000000
9303,2280750000000
9304,2281000000000
9305,2281250000000
9306,2281500000000
9307,2281750000000
9308,2282000000000
9309,2282250000000
9310,2282500000000
9311,2282750000000
9312,2283000000000
9313,2283250000000
9314,2283500000000
9315,2283750000000
9316,2284000000000
9317,2284250000000
9318,2284500000000
9319,2284750000000
9320,2285000000000
9321,2285250000000
9322,2285500000000
9323,2285750000000
9324,2286000000000
9325,2286250000000
9326,2286500000000
9327,2286750000000
9328,2287000000000
9329,2287250000000
9330,2287500000000
9331,2287750000000
9332,2288000000000
9333,2288250000000
9334,2288500000000
9335,2288750000000
9336,2289000000000
9337,2289250000000
9338,2289500000000
9339,2289750000000
9340,2290000000000
9341,2290250000000
9342,2290500000000
9343,2290750000000
9344,2291000000000
9345,2291250000000
9346,2291500000000
9347,2291750000000
9348,2292000000000
9349,2292250000000
9350,2292500000000
9351,2292750000000
9352,2293000000000
9353,2293250000000
9354,2293500000000
9355,2293750000000
9356,2294000000000
9357,2294250000000
9358,2294500000000
9359,2294750000000
9360,2295000000000
9361,2295250000000
9362,2295500000000
9363,2295750000000
9364,2296000000000
9365,2296250000000
9366,2296500000000
9367,2296750000000
9368,2297000000000
9369,2297250000000
9370,2297500000000
9371,2297750000000
9372,2298000000000
9373,2298250000000
9374,2298500000000
9375,2298750000000
9376,2299000000000
9377,2299250000000
9378,2299500000000
9379,2299750000000
9380,2300000000000
9381,2300250000000
9382,2300500000000
9383,2300750000000
9384,2301000000000
9385,2301250000000
9386,2301500000000
9387,2301750000000
9388,2302000000000
9389,2302250000000
9390,2302500000000
9391,2302750000000
9392,2303000000000
9393,2303250000000
9394,2303500000000
9395,2303750000000
9396,2304000000000
9397,2304250000000
9398,2304500000000
9399,2304750000000
9400,2305000000000
9401,2305250000000
9402,2305500000000
9403,2305750000000
9404,2306000000000
9405,2306250000000
9406,2306500000000
9407,2306750000000
9408,2307000000000
9409,2307250000000
9410,2307500000000
9411,2307750000000
9412,2308000000000
9413,2308250000000
9414,2308500000000
9415,2308750000000
9416,2309000000000
9417,2309250000000
9418,2309500000000
9419,2309750000000
9420,2310000000000
9421,2310250000000
9422,2310500000000
9423,2310750000000
9424,2311000000000
9425,2311250000000
9426,2311500000000
9427,2311750000000
9428,2312000000000
9429,2312250000000
9430,2312500000000
9431,2312750000000
9432,2313000000000
9433,2313250000000
9434,2313500000000
9435,2313750000000
9436,2314000000000
9437,2314250000000
9438,2314500000000
9439,2314750000000
9440,2315000000000
9441,2315250000000
9442,2315500000000
9443,2315750000000
9444,2316000000000
9445,2316250000000
9446,2316500000000
9447,2316750000000
9448,2317000000000
9449,2317250000000
9450,2317500000000
9451,2317750000000
9452,2318000000000
9453,2318250000000
9454,2318500000000
9455,2318750000000
9456,2319000000000
9457,2319250000000
9458,2319500000000
9459,2319750000000
9460,2320000000000
9461,2320250000000
9462,2320500000000
9463,2320750000000
9464,2321000000000
9465,2321250000000
9466,2321500000000
9467,2321750000000
9468,2322000000000
9469,2322250000000
9470,2322500000000
9471,2322750000000
9472,2323000000000
9473,2323250000000
9474,2323500000000
9475,2323750000000
9476,2324000000000
9477,2324250000000
9478,2324500000000
9479,2324750000000
9480,2325000000000
9481,2325250000000
9482,2325500000000
9483,2325750000000
9484,2326000000000
9485,2326250000000
9486,2326500000000
9487,2326750000000
9488,2327000000000
9489,2327250000000
9490,2327500000000
9491,2327750000000
9492,2328000000000
9493,2328250000000
9494,2328500000000
9495,2328750000000
9496,2329000000000
9497,2329250000000
9498,2329500000000
9499,2329750000000
9500,2330000000000
9501,2330250000000
9502,2330500000000
9503,2330750000000
9504,2331000000000
9505,2331250000000
9506,2331500000000
9507,2331750000000
9508,2332000000000
9509,2332250000000
9510,2332500000000
9511,2332750000000
9512,2333000000000
9513,2333250000000
9514,2333500000000
9515,2333750000000
9516,2334000000000
9517,2334250000000
9518,2334500000000
9519,2334750000000
9520,2335000000000
9521,2335250000000
9522,2335500000000
9523,2335750000000
9524,2336000000000
9525,2336250000000
9526,2336500000000
9527,2336750000000
9528,2337000000000
9529,2337250000000
9530,2337500000000
9531,2337750000000
9532,2338000000000
9533,2338250000000
9534,2338500000000
9535,2338750000000
9536,2339000000000
9537,2339250000000
9538,2339500000000
9539,2339750000000
9540,2340000000000
9541,2340250000000
9542,2340500000000
9543,2340750000000
9544,2341000000000
9545,2341250000000
9546,2341500000000
9547,2341750000000
9548,2342000000000
9549,2342250000000
9550,2342500000000
9551,2342750000000
9552,2343000000000
9553,2343250000000
9554,2343500000000
9555,2343750000000
9556,2344000000000
9557,2344250000000
9558,2344500000000
9559,2344750000000
9560,2345000000000
9561,2345250000000
9562,2345500000000
9563,2345750000000
9564,2346000000000
9565,2346250000000
9566,2346500000000
9567,2346750000000
9568,2347000000000
9569,2347250000000
9570,2347500000000
9571,2347750000000
9572,2348000000000
9573,2348250000000
9574,2348500000000
9575,2348750000000
9576,2349000000000
9577,2349250000000
9578,2349500000000
9579,2349750000000
9580,2350000000000
9581,2350250000000
9582,2350500000000
9583,2350750000000
9584,2351000000000
9585,2351250000000
9586,2351500000000
9587,2351750000000
9588,2352000000000
9589,2352250000000
9590,2352500000000
9591,2352750000000
9592,2353000000000
9593,2353250000000
9594,2353500000000
9595,2353750000000
9596,2354000000000
9597,2354250000000
9598,2354500000000
9599,2354750000000
9600,2355000000000
9601,2355250000000
9602,2355500000000
9603,2355750000000
9604,2356000000000
9605,2356250000000
9606,2356500000000
9607,2356750000000
9608,2357000000000
9609,2357250000000
9610,2357500000000
9611,2357750000000
9612,2358000000000
9613,2358250000000
9614,2358500000000
9615,2358750000000
9616,2359000000000
9617,2359250000000
9618,2359500000000
9619,2359750000000
9620,2360000000000
9621,2360250000000
9622,2360500000000
9623,2360750000000
9624,2361000000000
9625,2361250000000
9626,2361500000000
9627,2361750000000
9628,2362000000000
9629,2362250000000
9630,2362500000000
9631,2362750000000
9632,2363000000000
9633,2363250000000
9634,2363500000000
9635,2363750000000
9636,2364000000000
9637,2364250000000
9638,2364500000000
9639,2364750000000
9640,2365000000000
9641,2365250000000
9642,2365500000000
9643,2365750000000
9644,2366000000000
9645,2366250000000
9646,2366500000000
9647,2366750000000
9648,2367000000000
9649,2367250000000
9650,2367500000000
9651,2367750000000
9652,2368000000000
9653,2368250000000
9654,2368500000000
9655,2368750000000
9656,2369000000000
9657,2369250000000
9658,2369500000000
9659,2369750000000
9660,2370000000000
9661,2370250000000
9662,2370500000000
9663,2370750000000
9664,2371000000000
9665,2371250000000
9666,2371500000000
9667,2371750000000
9668,2372000000000
9669,2372250000000
9670,2372500000000
9671,2372750000000
9672,2373000000000
9673,2373250000000
9674,2373500000000
9675,2373750000000
9676,2374000000000
9677,2374250000000
9678,2374500000000
9679,2374750000000
9680,2375000000000
9681,2375250000000
9682,2375500000000
9683,2375750000000
9684,2376000000000
9685,2376250000000
9686,2376500000000
9687,2376750000000
9688,2377000000000
9689,2377250000000
9690,2377500000000
9691,2377750000000
9692,2378000000000
9693,2378250000000
9694,2378500000000
9695,2378750000000
9696,2379000000000
9697,2379250000000
9698,2379500000000
9699,2379750000000
9700,2380000000000
9701,2380250000000
9702,2380500000000
9703,2380750000000
9704,2381000000000
9705,2381250000000
9706,2381500000000
9707,2381750000000
9708,2382000000000
9709,2382250000000
9710,2382500000000
9711,2382750000000
9712,2383000000000
9713,2383250000000
9714,2383500000000
9715,2383750000000
9716,2384000000000
9717,2384250000000
9718,2384500000000
9719,2384750000000
9720,2385000000000
9721,2385250000000
9722,2385500000000
9723,2385750000000
9724,2386000000000
9725,2386250000000
9726,2386500000000
9727,2386750000000
9728,2387000000000
9729,2387250000000
9730,2387500000000
9731,2387750000000
9732,2388000000000
9733,2388250000000
9734,2388500000000
9735,2388750000000
9736,2389000000000
9737,2389250000000
9738,2389500000000
9739,2389750000000
9740,2390000000000
9741,2390250000000
9742,2390500000000
9743,2390750000000
9744,2391000000000
9745,2391250000000
9746,2391500000000
9747,2391750000000
9748,2392000000000
9749,2392250000000
9750,2392500000000
9751,2392750000000
9752,2393000000000
9753,2393250000000
9754,2393500000000
9755,2393750000000
9756,2394000000000
9757,2394250000000
9758,2394500000000
9759,2394750000000
9760,2395000000000
9761,2395250000000
9762,2395500000000
9763,2395750000000
9764,2396000000000
9765,2396250000000
9766,2396500000000
9767,2396750000000
9768,2397000000000
9769,2397250000000
9770,2397500000000
9771,2397750000000
9772,2398000000000
9773,2398250000000
9774,2398500000000
9775,2398750000000
9776,2399000000000
9777,2399250000000
9778,2399500000000
9779,2399750000000
9780,2400000000000
9781,2400250000000
9782,2400500000000
9783,2400750000000
9784,2401000000000
9785,2401250000000
9786,2401500000000
9787,2401750000000
9788,2402000000000
9789,2402250000000
9790,2402500000000
9791,2402750000000
9792,2403000000000
9793,2403250000000
9794,2403500000000
9795,2403750000000
9796,2404000000000
9797,2404250000000
9798,2404500000000
9799,2404750000000
9800,2405000000000
9801,2405250000000
9802,2405500000000
9803,2405750000000
9804,2406000000000
9805,2406250000000
9806,2406500000000
9807,2406750000000
9808,2407000000000
9809,2407250000000
9810,2407500000000
9811,2407750000000
9812,2408000000000
9813,2408250000000
9814,2408500000000
9815,2408750000000
9816,2409000000000
9817,2409250000000
9818,2409500000000
9819,2409750000000
9820,2410000000000
9821,2410250000000
9822,2410500000000
9823,2410750000000
9824,2411000000000
9825,2411250000000
9826,2411500000000
9827,2411750000000
9828,2412000000000
9829,2412250000000
9830,2412500000000
9831,2412750000000
9832,2413000000000
9833,2413250000000
9834,2413500000000
9835,2413750000000
9836,2414000000000
9837,2414250000000
9838,2414500000000
9839,2414750000000
9840,2415000000000
9841,2415250000000
9842,2415500000000
9843,2415750000000
9844,2416000000000
9845,2416250000000
9846,2416500000000
9847,2416750000000
9848,2417000000000
9849,2417250000000
9850,2417500000000
9851,2417750000000
9852,2418000000000
9853,2418250000000
9854,2418500000000
9855,2418750000000
9856,2419000000000
9857,2419250000000
9858,2419500000000
9859,2419750000000
9860,2420000000000
9861,2420250000000
9862,2420500000000
9863,2420750000000
9864,2421000000000
9865,2421250000000
9866,2421500000000
9867,2421750000000
9868,2422000000000
9869,2422250000000
9870,2422500000000
9871,2422750000000
9872,2423000000000
9873,2423250000000
9874,2423500000000
9875,2423750000000
9876,2424000000000
9877,2424250000000
9878,2424500000000
9879,2424750000000
9880,2425000000000
9881,2425250000000
9882,2425500000000
9883,2425750000000
9884,2426000000000
9885,2426250000000
9886,2426500000000
9887,2426750000000
9888,2427000000000
9889,2427250000000
9890,2427500000000
9891,2427750000000
9892,2428000000000
9893,2428250000000
9894,2428500000000
9895,2428750000000
9896,2429000000000
9897,2429250000000
9898,2429500000000
9899,2429750000000
9900,2430000000000
9901,2430250000000
9902,2430500000000
9903,2430750000000
9904,2431000000000
9905,2431250000000
9906,2431500000000
9907,2431750000000
9908,2432000000000
9909,2432250000000
9910,2432500000000
9911,2432750000000
9912,2433000000000
9913,2433250000000
9914,2433500000000
9915,2433750000000
9916,2434000000000
9917,2434250000000
9918,2434500000000
9919,2434750000000
9920,2435000000000
9921,2435250000000
9922,2435500000000
9923,2435750000000
9924,2436000000000
9925,2436250000000
9926,2436500000000
9927,2436750000000
9928,2437000000000
9929,2437250000000
9930,2437500000000
9931,2437750000000
9932,2438000000000
9933,2438250000000
9934,2438500000000
9935,2438750000000
9936,2439000000000
9937,2439250000000
9938,2439500000000
9939,2439750000000
9940,2440000000000
9941,2440250000000
9942,2440500000000
9943,2440750000000
9944,2441000000000
9945,2441250000000
9946,2441500000000
9947,2441750000000
9948,2442000000000
9949,2442250000000
9950,2442500000000
9951,2442750000000
9952,2443000000000
9953,2443250000000
9954,2443500000000
9955,2443750000000
9956,2444000000000
9957,2444250000000
9958,2444500000000
9959,2444750000000
9960,2445000000000
9961,2445250000000
9962,2445500000000
9963,2445750000000
9964,2446000000000
9965,2446250000000
9966,2446500000000
9967,2446750000000
9968,2447000000000
